# LAMMPS data file generated by SmilesToLammps (PDB mode)

3420 atoms
4 atom types
0.000000 89.583718 xlo xhi
0.000000 89.583718 ylo yhi
0.000000 89.583718 zlo zhi

Masses

1 12.010  # C
2 1.008  # H
3 16.000  # O
4 14.010  # N

Atoms # full

1 1 3 0.000000 58.924000 83.237000 39.454000
2 1 1 0.000000 58.518000 82.584000 40.453000
3 1 1 0.000000 58.358000 83.274000 41.778000
4 1 1 0.000000 58.788000 82.379000 42.955000
5 1 1 0.000000 57.656000 81.455000 43.432000
6 1 1 0.000000 58.172000 80.443000 44.466000
7 1 1 0.000000 57.057000 79.544000 45.021000
8 1 1 0.000000 56.552000 78.526000 44.000000
9 1 3 0.000000 58.178000 81.235000 40.327000
10 1 1 0.000000 58.355000 80.489000 39.128000
11 1 1 0.000000 57.961000 79.007000 39.359000
12 1 1 0.000000 58.228000 78.187000 38.073000
13 1 3 0.000000 57.440000 78.664000 36.985000
14 1 1 0.000000 57.593000 78.191000 35.679000
15 1 1 0.000000 56.606000 78.597000 34.630000
16 1 1 0.000000 55.839000 77.393000 34.057000
17 1 1 0.000000 55.079000 76.565000 35.110000
18 1 1 0.000000 53.968000 77.356000 35.799000
19 1 3 0.000000 58.548000 77.425000 35.380000
20 1 1 0.000000 58.816000 78.412000 40.509000
21 1 3 0.000000 60.206000 78.566000 40.231000
22 1 1 0.000000 61.210000 78.071000 41.068000
23 1 1 0.000000 62.651000 78.339000 40.747000
24 1 1 0.000000 62.925000 78.389000 39.235000
25 1 1 0.000000 62.664000 77.037000 38.553000
26 1 1 0.000000 63.175000 76.990000 37.102000
27 1 1 0.000000 62.413000 77.929000 36.144000
28 1 1 0.000000 63.188000 79.213000 35.846000
29 1 3 0.000000 60.913000 77.446000 42.122000
30 1 1 0.000000 56.466000 78.909000 39.766000
31 1 3 0.000000 55.631000 79.566000 38.814000
32 1 1 0.000000 54.285000 79.854000 39.054000
33 1 1 0.000000 53.492000 80.568000 38.004000
34 1 1 0.000000 52.111000 79.925000 37.804000
35 1 1 0.000000 51.404000 80.431000 36.537000
36 1 1 0.000000 51.059000 81.920000 36.608000
37 1 3 0.000000 53.756000 79.568000 40.162000
38 1 2 0.000000 57.304000 83.601000 41.899000
39 1 2 0.000000 58.990000 84.187000 41.782000
40 1 2 0.000000 59.682000 81.782000 42.665000
41 1 2 0.000000 59.087000 83.032000 43.804000
42 1 2 0.000000 56.851000 82.073000 43.888000
43 1 2 0.000000 57.224000 80.910000 42.571000
44 1 2 0.000000 58.623000 81.002000 45.316000
45 1 2 0.000000 58.970000 79.812000 44.015000
46 1 2 0.000000 57.458000 78.989000 45.896000
47 1 2 0.000000 56.208000 80.164000 45.380000
48 1 2 0.000000 57.400000 77.947000 43.572000
49 1 2 0.000000 55.855000 77.819000 44.497000
50 1 2 0.000000 55.998000 79.032000 43.184000
51 1 2 0.000000 57.735000 80.941000 38.322000
52 1 2 0.000000 59.419000 80.556000 38.809000
53 1 2 0.000000 57.990000 77.114000 38.245000
54 1 2 0.000000 59.305000 78.259000 37.804000
55 1 2 0.000000 55.894000 79.340000 35.049000
56 1 2 0.000000 57.153000 79.099000 33.805000
57 1 2 0.000000 56.557000 76.725000 33.536000
58 1 2 0.000000 55.121000 77.757000 33.290000
59 1 2 0.000000 54.619000 75.690000 34.601000
60 1 2 0.000000 55.782000 76.170000 35.875000
61 1 2 0.000000 53.291000 77.816000 35.048000
62 1 2 0.000000 54.405000 78.145000 36.442000
63 1 2 0.000000 53.373000 76.676000 36.444000
64 1 2 0.000000 58.585000 78.924000 41.469000
65 1 2 0.000000 58.582000 77.331000 40.637000
66 1 2 0.000000 63.291000 77.561000 41.216000
67 1 2 0.000000 62.929000 79.318000 41.192000
68 1 2 0.000000 62.291000 79.177000 38.774000
69 1 2 0.000000 63.989000 78.675000 39.088000
70 1 2 0.000000 61.577000 76.806000 38.568000
71 1 2 0.000000 63.185000 76.237000 39.123000
72 1 2 0.000000 63.040000 75.946000 36.741000
73 1 2 0.000000 64.269000 77.191000 37.079000
74 1 2 0.000000 62.247000 77.402000 35.179000
75 1 2 0.000000 61.411000 78.187000 36.548000
76 1 2 0.000000 62.602000 79.846000 35.148000
77 1 2 0.000000 64.162000 78.970000 35.369000
78 1 2 0.000000 63.374000 79.791000 36.772000
79 1 2 0.000000 56.157000 77.845000 39.853000
80 1 2 0.000000 56.322000 79.386000 40.760000
81 1 2 0.000000 53.380000 81.630000 38.311000
82 1 2 0.000000 54.059000 80.540000 37.047000
83 1 2 0.000000 52.229000 78.824000 37.711000
84 1 2 0.000000 51.472000 80.122000 38.691000
85 1 2 0.000000 52.038000 80.237000 35.644000
86 1 2 0.000000 50.459000 79.858000 36.411000
87 1 2 0.000000 50.441000 82.196000 35.728000
88 1 2 0.000000 51.982000 82.536000 36.589000
89 1 2 0.000000 50.480000 82.144000 37.530000
90 2 3 0.000000 67.594000 26.202000 77.724000
91 2 1 0.000000 66.850000 25.194000 77.582000
92 2 1 0.000000 65.611000 25.060000 78.421000
93 2 1 0.000000 65.363000 23.608000 78.866000
94 2 1 0.000000 64.595000 22.795000 77.812000
95 2 1 0.000000 64.540000 21.309000 78.197000
96 2 1 0.000000 63.721000 20.470000 77.203000
97 2 1 0.000000 64.426000 20.288000 75.859000
98 2 3 0.000000 67.148000 24.221000 76.626000
99 2 1 0.000000 68.331000 24.237000 75.833000
100 2 1 0.000000 68.390000 22.969000 74.940000
101 2 1 0.000000 69.714000 22.956000 74.137000
102 2 3 0.000000 69.802000 24.083000 73.269000
103 2 1 0.000000 70.954000 24.384000 72.539000
104 2 1 0.000000 70.909000 25.467000 71.507000
105 2 1 0.000000 71.193000 24.935000 70.093000
106 2 1 0.000000 70.238000 23.818000 69.631000
107 2 1 0.000000 68.789000 24.287000 69.513000
108 2 3 0.000000 72.026000 23.750000 72.737000
109 2 1 0.000000 68.341000 21.699000 75.831000
110 2 3 0.000000 69.385000 21.728000 76.801000
111 2 1 0.000000 69.616000 20.685000 77.702000
112 2 1 0.000000 70.687000 20.821000 78.745000
113 2 1 0.000000 71.892000 21.641000 78.258000
114 2 1 0.000000 72.627000 20.956000 77.095000
115 2 1 0.000000 73.976000 21.620000 76.765000
116 2 1 0.000000 73.843000 23.049000 76.199000
117 2 1 0.000000 74.139000 24.122000 77.246000
118 2 3 0.000000 68.896000 19.650000 77.681000
119 2 1 0.000000 67.171000 22.935000 73.980000
120 2 3 0.000000 67.077000 24.144000 73.227000
121 2 1 0.000000 65.946000 24.489000 72.482000
122 2 1 0.000000 65.929000 25.790000 71.742000
123 2 1 0.000000 65.377000 25.622000 70.317000
124 2 1 0.000000 65.631000 26.857000 69.439000
125 2 1 0.000000 64.882000 28.097000 69.930000
126 2 3 0.000000 64.929000 23.743000 72.477000
127 2 2 0.000000 64.739000 25.451000 77.855000
128 2 2 0.000000 65.725000 25.691000 79.328000
129 2 2 0.000000 66.334000 23.118000 79.105000
130 2 2 0.000000 64.761000 23.622000 79.801000
131 2 2 0.000000 63.560000 23.195000 77.727000
132 2 2 0.000000 65.084000 22.898000 76.824000
133 2 2 0.000000 64.066000 21.219000 79.199000
134 2 2 0.000000 65.571000 20.897000 78.272000
135 2 2 0.000000 63.555000 19.465000 77.647000
136 2 2 0.000000 62.724000 20.934000 77.042000
137 2 2 0.000000 65.456000 19.897000 76.007000
138 2 2 0.000000 63.856000 19.564000 75.240000
139 2 2 0.000000 64.468000 21.248000 75.306000
140 2 2 0.000000 68.341000 25.158000 75.210000
141 2 2 0.000000 69.219000 24.275000 76.502000
142 2 2 0.000000 69.784000 22.027000 73.529000
143 2 2 0.000000 70.575000 22.968000 74.841000
144 2 2 0.000000 69.920000 25.973000 71.534000
145 2 2 0.000000 71.673000 26.232000 71.763000
146 2 2 0.000000 72.233000 24.545000 70.058000
147 2 2 0.000000 71.140000 25.782000 69.374000
148 2 2 0.000000 70.571000 23.465000 68.631000
149 2 2 0.000000 70.292000 22.951000 70.323000
150 2 2 0.000000 68.721000 25.196000 68.878000
151 2 2 0.000000 68.375000 24.501000 70.518000
152 2 2 0.000000 68.175000 23.485000 69.052000
153 2 2 0.000000 67.364000 21.634000 76.358000
154 2 2 0.000000 68.447000 20.789000 75.200000
155 2 2 0.000000 71.027000 19.814000 79.068000
156 2 2 0.000000 70.246000 21.327000 79.630000
157 2 2 0.000000 71.548000 22.651000 77.949000
158 2 2 0.000000 72.592000 21.764000 79.112000
159 2 2 0.000000 71.985000 20.954000 76.187000
160 2 2 0.000000 72.828000 19.897000 77.366000
161 2 2 0.000000 74.472000 20.989000 75.994000
162 2 2 0.000000 74.637000 21.601000 77.660000
163 2 2 0.000000 74.570000 23.176000 75.367000
164 2 2 0.000000 72.831000 23.219000 75.772000
165 2 2 0.000000 74.039000 25.127000 76.786000
166 2 2 0.000000 75.178000 24.010000 77.625000
167 2 2 0.000000 73.435000 24.054000 78.098000
168 2 2 0.000000 67.252000 22.074000 73.282000
169 2 2 0.000000 66.238000 22.807000 74.570000
170 2 2 0.000000 65.303000 26.510000 72.313000
171 2 2 0.000000 66.965000 26.190000 71.696000
172 2 2 0.000000 65.870000 24.752000 69.834000
173 2 2 0.000000 64.286000 25.412000 70.358000
174 2 2 0.000000 66.721000 27.073000 69.393000
175 2 2 0.000000 65.290000 26.627000 68.406000
176 2 2 0.000000 65.001000 28.915000 69.189000
177 2 2 0.000000 65.296000 28.445000 70.899000
178 2 2 0.000000 63.797000 27.879000 70.045000
179 3 3 0.000000 58.409000 74.358000 13.182000
180 3 1 0.000000 57.672000 75.346000 13.448000
181 3 1 0.000000 56.310000 75.119000 14.040000
182 3 1 0.000000 55.260000 76.092000 13.475000
183 3 1 0.000000 55.236000 77.432000 14.229000
184 3 1 0.000000 54.326000 78.445000 13.520000
185 3 1 0.000000 54.219000 79.777000 14.279000
186 3 1 0.000000 55.504000 80.602000 14.213000
187 3 3 0.000000 58.126000 76.648000 13.232000
188 3 1 0.000000 59.375000 76.952000 12.619000
189 3 1 0.000000 59.526000 78.487000 12.453000
190 3 1 0.000000 60.852000 78.806000 11.718000
191 3 3 0.000000 61.978000 78.353000 12.466000
192 3 1 0.000000 63.280000 78.391000 11.963000
193 3 1 0.000000 64.428000 78.080000 12.872000
194 3 1 0.000000 65.379000 79.277000 13.039000
195 3 1 0.000000 64.703000 80.555000 13.570000
196 3 1 0.000000 64.145000 80.389000 14.982000
197 3 3 0.000000 63.497000 78.688000 10.758000
198 3 1 0.000000 58.348000 79.041000 11.607000
199 3 3 0.000000 58.271000 78.364000 10.354000
200 3 1 0.000000 57.339000 78.696000 9.366000
201 3 1 0.000000 57.270000 77.888000 8.103000
202 3 1 0.000000 58.642000 77.358000 7.658000
203 3 1 0.000000 59.611000 78.492000 7.291000
204 3 1 0.000000 60.891000 77.987000 6.601000
205 3 1 0.000000 61.798000 77.140000 7.518000
206 3 1 0.000000 61.662000 75.641000 7.252000
207 3 3 0.000000 56.519000 79.636000 9.550000
208 3 1 0.000000 59.494000 79.181000 13.841000
209 3 3 0.000000 60.466000 78.616000 14.719000
210 3 1 0.000000 60.486000 78.867000 16.093000
211 3 1 0.000000 61.532000 78.212000 16.941000
212 3 1 0.000000 62.158000 79.203000 17.934000
213 3 1 0.000000 63.430000 78.651000 18.594000
214 3 1 0.000000 63.156000 77.435000 19.482000
215 3 3 0.000000 59.602000 79.592000 16.625000
